id;email;tag;first_name;last_name;birth_date;minimal_age;maximal_age
9eeb2d3502cc;252fae04-a94f-4636-8099-9eeb2d3502cc@gmail.com;252fae04-a94f-4636-8099-9eeb2d3502cc;252fae04-a94f-4636;8099-9eeb2d3502cc;13-12-1967;24;65
2fe1ec2515d8;36e308e9-1cb4-4f4e-98bb-2fe1ec2515d8@gmail.com;36e308e9-1cb4-4f4e-98bb-2fe1ec2515d8;36e308e9-1cb4-4f4e;98bb-2fe1ec2515d8;12-12-1996;25;68
bf61bfa3892d;5ddc9ecd-8288-4bcc-a672-bf61bfa3892d@gmail.com;5ddc9ecd-8288-4bcc-a672-bf61bfa3892d;5ddc9ecd-8288-4bcc;a672-bf61bfa3892d;11-10-1992;22;69
8896824fdc44;a92575bc-a82f-4aaa-8b7d-8896824fdc44@gmail.com;a92575bc-a82f-4aaa-8b7d-8896824fdc44;a92575bc-a82f-4aaa;8b7d-8896824fdc44;18-10-1997;19;70
649e865e2eaf;0aa0209b-8f70-4d72-89f7-649e865e2eaf@gmail.com;0aa0209b-8f70-4d72-89f7-649e865e2eaf;0aa0209b-8f70-4d72;89f7-649e865e2eaf;17-11-1977;22;70
41d29c80094b;10c7776c-d224-4394-8794-41d29c80094b@gmail.com;10c7776c-d224-4394-8794-41d29c80094b;10c7776c-d224-4394;8794-41d29c80094b;20-11-2000;19;64
d74259106f7e;153298b8-5d81-44c3-990d-d74259106f7e@gmail.com;153298b8-5d81-44c3-990d-d74259106f7e;153298b8-5d81-44c3;990d-d74259106f7e;10-10-1958;21;57
b8d29c14c5cc;92dc5f1c-ef7a-4565-9e83-b8d29c14c5cc@gmail.com;92dc5f1c-ef7a-4565-9e83-b8d29c14c5cc;92dc5f1c-ef7a-4565;9e83-b8d29c14c5cc;23-12-1980;18;57
170e8cbeed2c;b04a5df3-f6b3-48b4-a4a3-170e8cbeed2c@gmail.com;b04a5df3-f6b3-48b4-a4a3-170e8cbeed2c;b04a5df3-f6b3-48b4;a4a3-170e8cbeed2c;20-11-1965;18;61
5e47a287f0d3;f0b176e9-3e7c-41f2-95b4-5e47a287f0d3@gmail.com;f0b176e9-3e7c-41f2-95b4-5e47a287f0d3;f0b176e9-3e7c-41f2;95b4-5e47a287f0d3;25-11-1987;23;55
1f8cd67d696d;385b37ef-5c18-414f-bda5-1f8cd67d696d@gmail.com;385b37ef-5c18-414f-bda5-1f8cd67d696d;385b37ef-5c18-414f;bda5-1f8cd67d696d;27-11-1974;20;70
38d80a4d65fb;c334aa46-f345-47cd-9b13-38d80a4d65fb@gmail.com;c334aa46-f345-47cd-9b13-38d80a4d65fb;c334aa46-f345-47cd;9b13-38d80a4d65fb;26-10-1957;19;58
9dd91bc33590;5d4a0b52-da03-4aa9-88a7-9dd91bc33590@gmail.com;5d4a0b52-da03-4aa9-88a7-9dd91bc33590;5d4a0b52-da03-4aa9;88a7-9dd91bc33590;23-11-1989;20;63
b666d59ef3cd;46c46af7-e331-4ef6-98a3-b666d59ef3cd@gmail.com;46c46af7-e331-4ef6-98a3-b666d59ef3cd;46c46af7-e331-4ef6;98a3-b666d59ef3cd;10-12-1954;19;61
9bf0606e1547;1ca22d89-37c0-4e5c-9fa3-9bf0606e1547@gmail.com;1ca22d89-37c0-4e5c-9fa3-9bf0606e1547;1ca22d89-37c0-4e5c;9fa3-9bf0606e1547;14-10-1990;21;63
723abecc363c;e2030cc2-7ac9-447b-88a9-723abecc363c@gmail.com;e2030cc2-7ac9-447b-88a9-723abecc363c;e2030cc2-7ac9-447b;88a9-723abecc363c;26-10-1964;21;64
e828444f1a9d;dbbe055a-0dd3-4ba2-bef2-e828444f1a9d@gmail.com;dbbe055a-0dd3-4ba2-bef2-e828444f1a9d;dbbe055a-0dd3-4ba2;bef2-e828444f1a9d;12-12-1957;24;56
a2174449a57a;4f36ad35-54e0-41f5-a5da-a2174449a57a@gmail.com;4f36ad35-54e0-41f5-a5da-a2174449a57a;4f36ad35-54e0-41f5;a5da-a2174449a57a;27-11-1963;21;55
f84cfd5f5a3a;9584c1f7-98b7-4990-b137-f84cfd5f5a3a@gmail.com;9584c1f7-98b7-4990-b137-f84cfd5f5a3a;9584c1f7-98b7-4990;b137-f84cfd5f5a3a;11-10-1999;22;55
c467266fdd88;e00dfe30-0c1a-483e-a980-c467266fdd88@gmail.com;e00dfe30-0c1a-483e-a980-c467266fdd88;e00dfe30-0c1a-483e;a980-c467266fdd88;19-12-1982;22;61
31ebb0b83eb8;fb4c524a-326b-47ca-91b9-31ebb0b83eb8@gmail.com;fb4c524a-326b-47ca-91b9-31ebb0b83eb8;fb4c524a-326b-47ca;91b9-31ebb0b83eb8;27-11-1988;25;67
a1c250bcd872;654be410-5e58-4cba-a04a-a1c250bcd872@gmail.com;654be410-5e58-4cba-a04a-a1c250bcd872;654be410-5e58-4cba;a04a-a1c250bcd872;20-11-1966;20;69
0c379c935d01;a2ac177a-be8a-45d6-bab2-0c379c935d01@gmail.com;a2ac177a-be8a-45d6-bab2-0c379c935d01;a2ac177a-be8a-45d6;bab2-0c379c935d01;17-12-1975;20;60
078c36abe86e;61eb9ac8-2ce8-498b-ac2b-078c36abe86e@gmail.com;61eb9ac8-2ce8-498b-ac2b-078c36abe86e;61eb9ac8-2ce8-498b;ac2b-078c36abe86e;13-10-1971;18;59
6cd78dee8f1d;033af1da-ef63-432b-bbe4-6cd78dee8f1d@gmail.com;033af1da-ef63-432b-bbe4-6cd78dee8f1d;033af1da-ef63-432b;bbe4-6cd78dee8f1d;22-11-1995;24;63
0af0f322b9ae;6c0537a1-3f3f-404d-9532-0af0f322b9ae@gmail.com;6c0537a1-3f3f-404d-9532-0af0f322b9ae;6c0537a1-3f3f-404d;9532-0af0f322b9ae;11-10-1996;22;57
e05637b789df;f5d553a7-60a3-4236-ae24-e05637b789df@gmail.com;f5d553a7-60a3-4236-ae24-e05637b789df;f5d553a7-60a3-4236;ae24-e05637b789df;26-12-1956;25;61
0577e6152452;47455e20-5ff1-4554-a09f-0577e6152452@gmail.com;47455e20-5ff1-4554-a09f-0577e6152452;47455e20-5ff1-4554;a09f-0577e6152452;18-10-1958;21;63
6b96df45416c;3b0e786b-d431-4058-8ab3-6b96df45416c@gmail.com;3b0e786b-d431-4058-8ab3-6b96df45416c;3b0e786b-d431-4058;8ab3-6b96df45416c;10-11-1954;22;70
3429048677dc;26a128c4-7457-4949-8d3c-3429048677dc@gmail.com;26a128c4-7457-4949-8d3c-3429048677dc;26a128c4-7457-4949;8d3c-3429048677dc;25-11-1959;19;59
b344506509ea;4fb13ebd-6527-4882-a6c4-b344506509ea@gmail.com;4fb13ebd-6527-4882-a6c4-b344506509ea;4fb13ebd-6527-4882;a6c4-b344506509ea;23-11-1965;20;63
addbde8ae487;ae885c3e-6f86-42d4-bf47-addbde8ae487@gmail.com;ae885c3e-6f86-42d4-bf47-addbde8ae487;ae885c3e-6f86-42d4;bf47-addbde8ae487;18-10-1978;22;62
994dc62aa173;6e683c11-2fb5-4842-a8eb-994dc62aa173@gmail.com;6e683c11-2fb5-4842-a8eb-994dc62aa173;6e683c11-2fb5-4842;a8eb-994dc62aa173;13-12-1967;21;56
0a0d07ae8596;bc1df277-b5d9-4a19-95a3-0a0d07ae8596@gmail.com;bc1df277-b5d9-4a19-95a3-0a0d07ae8596;bc1df277-b5d9-4a19;95a3-0a0d07ae8596;12-12-1996;20;63
a05c26258297;d93bb1d6-fcc5-4e85-928f-a05c26258297@gmail.com;d93bb1d6-fcc5-4e85-928f-a05c26258297;d93bb1d6-fcc5-4e85;928f-a05c26258297;11-10-1992;20;56
abf726820f15;a9fbdee4-f9f5-40d0-86ff-abf726820f15@gmail.com;a9fbdee4-f9f5-40d0-86ff-abf726820f15;a9fbdee4-f9f5-40d0;86ff-abf726820f15;18-10-1997;25;68
ea3c9f3480b1;3af78a82-850f-4ed0-833a-ea3c9f3480b1@gmail.com;3af78a82-850f-4ed0-833a-ea3c9f3480b1;3af78a82-850f-4ed0;833a-ea3c9f3480b1;17-11-1977;23;70
911def7e471f;cdb283ec-11d9-4fc3-a223-911def7e471f@gmail.com;cdb283ec-11d9-4fc3-a223-911def7e471f;cdb283ec-11d9-4fc3;a223-911def7e471f;20-11-2000;19;65
88f791f02279;1262cbf6-b6f1-42da-ac7a-88f791f02279@gmail.com;1262cbf6-b6f1-42da-ac7a-88f791f02279;1262cbf6-b6f1-42da;ac7a-88f791f02279;10-10-1958;22;67
70c614c7b570;4f7bfbb2-9dba-4609-bb09-70c614c7b570@gmail.com;4f7bfbb2-9dba-4609-bb09-70c614c7b570;4f7bfbb2-9dba-4609;bb09-70c614c7b570;23-12-1980;25;69
a6421b28d8e4;cd1a0709-6109-4188-a305-a6421b28d8e4@gmail.com;cd1a0709-6109-4188-a305-a6421b28d8e4;cd1a0709-6109-4188;a305-a6421b28d8e4;27-12-1964;23;60
04eb6e8ac3a8;3e26b02f-d7c9-4536-9d70-04eb6e8ac3a8@gmail.com;3e26b02f-d7c9-4536-9d70-04eb6e8ac3a8;3e26b02f-d7c9-4536;9d70-04eb6e8ac3a8;16-10-1954;23;69
9924acd05e9a;6346930f-74da-4192-becc-9924acd05e9a@gmail.com;6346930f-74da-4192-becc-9924acd05e9a;6346930f-74da-4192;becc-9924acd05e9a;22-10-1989;24;70
60f1aba70ffa;e57af0ee-0ba0-49a0-afbb-60f1aba70ffa@gmail.com;e57af0ee-0ba0-49a0-afbb-60f1aba70ffa;e57af0ee-0ba0-49a0;afbb-60f1aba70ffa;10-12-1993;20;64
0ecf9e26d6b8;f20024bd-b8c9-44be-96ef-0ecf9e26d6b8@gmail.com;f20024bd-b8c9-44be-96ef-0ecf9e26d6b8;f20024bd-b8c9-44be;96ef-0ecf9e26d6b8;24-10-1967;19;68
bcd61ef283d3;586d0aea-4a39-493a-986c-bcd61ef283d3@gmail.com;586d0aea-4a39-493a-986c-bcd61ef283d3;586d0aea-4a39-493a;986c-bcd61ef283d3;12-10-1968;22;67
5eaf278513e1;6d2d8e93-9dc8-41ed-8edb-5eaf278513e1@gmail.com;6d2d8e93-9dc8-41ed-8edb-5eaf278513e1;6d2d8e93-9dc8-41ed;8edb-5eaf278513e1;17-10-1989;19;61
9047a3f80b9d;83fdf08d-672f-4142-a138-9047a3f80b9d@gmail.com;83fdf08d-672f-4142-a138-9047a3f80b9d;83fdf08d-672f-4142;a138-9047a3f80b9d;16-11-1998;21;68
55aebd1cc635;7db8ca1b-33e0-4826-a11f-55aebd1cc635@gmail.com;7db8ca1b-33e0-4826-a11f-55aebd1cc635;7db8ca1b-33e0-4826;a11f-55aebd1cc635;22-10-1982;25;58
e6d040418a30;f2c8b664-3968-418c-a2c9-e6d040418a30@gmail.com;f2c8b664-3968-418c-a2c9-e6d040418a30;f2c8b664-3968-418c;a2c9-e6d040418a30;21-11-1987;22;63
cbe3f6177a4d;9f13f88e-58fc-4d2c-b18d-cbe3f6177a4d@gmail.com;9f13f88e-58fc-4d2c-b18d-cbe3f6177a4d;9f13f88e-58fc-4d2c;b18d-cbe3f6177a4d;14-11-1980;18;65
d6151368a0fa;85733a7c-38d3-4c8a-bf1d-d6151368a0fa@gmail.com;85733a7c-38d3-4c8a-bf1d-d6151368a0fa;85733a7c-38d3-4c8a;bf1d-d6151368a0fa;12-10-1988;18;64
f205af5dbe1a;9be6dfc5-675e-4621-904e-f205af5dbe1a@gmail.com;9be6dfc5-675e-4621-904e-f205af5dbe1a;9be6dfc5-675e-4621;904e-f205af5dbe1a;22-10-1993;25;69
49b7b7ba2818;04dd59d0-5ff0-4c3f-a4e0-49b7b7ba2818@gmail.com;04dd59d0-5ff0-4c3f-a4e0-49b7b7ba2818;04dd59d0-5ff0-4c3f;a4e0-49b7b7ba2818;21-12-1955;18;61
18ac7749ffc9;2d7437df-292d-4bee-8340-18ac7749ffc9@gmail.com;2d7437df-292d-4bee-8340-18ac7749ffc9;2d7437df-292d-4bee;8340-18ac7749ffc9;20-11-1965;20;69
e456b81bd494;54e0aed0-2dd1-4b63-8a11-e456b81bd494@gmail.com;54e0aed0-2dd1-4b63-8a11-e456b81bd494;54e0aed0-2dd1-4b63;8a11-e456b81bd494;25-11-1987;21;56
03f3e4554fde;de9c7109-16a5-4a5f-a67a-03f3e4554fde@gmail.com;de9c7109-16a5-4a5f-a67a-03f3e4554fde;de9c7109-16a5-4a5f;a67a-03f3e4554fde;27-11-1974;20;59
257750758f89;b1a6b9c5-08a5-47d9-a425-257750758f89@gmail.com;b1a6b9c5-08a5-47d9-a425-257750758f89;b1a6b9c5-08a5-47d9;a425-257750758f89;26-10-1957;22;66
83e31991639b;e0e821c0-6c51-482c-872a-83e31991639b@gmail.com;e0e821c0-6c51-482c-872a-83e31991639b;e0e821c0-6c51-482c;872a-83e31991639b;23-11-1989;22;67
18024b8cfffe;0105cf4e-acb6-4505-95e1-18024b8cfffe@gmail.com;0105cf4e-acb6-4505-95e1-18024b8cfffe;0105cf4e-acb6-4505;95e1-18024b8cfffe;10-12-1954;19;62
95c4371747d4;fd553941-def7-43ae-a447-95c4371747d4@gmail.com;fd553941-def7-43ae-a447-95c4371747d4;fd553941-def7-43ae;a447-95c4371747d4;14-10-1990;21;70
85bad8006fbf;5ebe46e3-81a3-493a-9c66-85bad8006fbf@gmail.com;5ebe46e3-81a3-493a-9c66-85bad8006fbf;5ebe46e3-81a3-493a;9c66-85bad8006fbf;26-10-1964;25;62
a2a692faf98a;d37338e5-dd77-404e-a51b-a2a692faf98a@gmail.com;d37338e5-dd77-404e-a51b-a2a692faf98a;d37338e5-dd77-404e;a51b-a2a692faf98a;21-12-1985;24;60
f0811df9c3e0;a2cd12bc-1615-47d4-9fb4-f0811df9c3e0@gmail.com;a2cd12bc-1615-47d4-9fb4-f0811df9c3e0;a2cd12bc-1615-47d4;9fb4-f0811df9c3e0;10-11-2000;20;69
3122ebfb7dd0;074891bb-566c-4363-a253-3122ebfb7dd0@gmail.com;074891bb-566c-4363-a253-3122ebfb7dd0;074891bb-566c-4363;a253-3122ebfb7dd0;19-12-1978;24;69
37241361018d;19bcbd62-c333-4c66-9eb7-37241361018d@gmail.com;19bcbd62-c333-4c66-9eb7-37241361018d;19bcbd62-c333-4c66;9eb7-37241361018d;19-10-1982;24;68
1c346317b51b;c1556d9d-d70c-4d41-a297-1c346317b51b@gmail.com;c1556d9d-d70c-4d41-a297-1c346317b51b;c1556d9d-d70c-4d41;a297-1c346317b51b;16-12-1979;23;55
24c508010e3a;c264d5a6-4754-4fe1-bce0-24c508010e3a@gmail.com;c264d5a6-4754-4fe1-bce0-24c508010e3a;c264d5a6-4754-4fe1;bce0-24c508010e3a;21-10-1958;20;56
574dbc53b901;f72ef8de-fc74-4c06-a4c6-574dbc53b901@gmail.com;f72ef8de-fc74-4c06-a4c6-574dbc53b901;f72ef8de-fc74-4c06;a4c6-574dbc53b901;19-11-1969;20;55
836f1ce05cf5;65e31921-e3d7-483a-a428-836f1ce05cf5@gmail.com;65e31921-e3d7-483a-a428-836f1ce05cf5;65e31921-e3d7-483a;a428-836f1ce05cf5;21-11-1957;23;58
4588661e585f;b6a5bc31-ebee-452b-ad81-4588661e585f@gmail.com;b6a5bc31-ebee-452b-ad81-4588661e585f;b6a5bc31-ebee-452b;ad81-4588661e585f;13-11-2001;18;56
b0bee7fcfeac;6b5c869e-2917-46d9-8ddb-b0bee7fcfeac@gmail.com;6b5c869e-2917-46d9-8ddb-b0bee7fcfeac;6b5c869e-2917-46d9;8ddb-b0bee7fcfeac;20-12-1993;23;70
3c93b4a91240;ac715913-9589-4068-bc02-3c93b4a91240@gmail.com;ac715913-9589-4068-bc02-3c93b4a91240;ac715913-9589-4068;bc02-3c93b4a91240;16-10-1997;20;56
701da47fe0d5;fb189f30-ddbc-42c8-a43a-701da47fe0d5@gmail.com;fb189f30-ddbc-42c8-a43a-701da47fe0d5;fb189f30-ddbc-42c8;a43a-701da47fe0d5;12-11-1976;20;69
770a8d42f18f;dd96757f-6e45-4b8f-a2ae-770a8d42f18f@gmail.com;dd96757f-6e45-4b8f-a2ae-770a8d42f18f;dd96757f-6e45-4b8f;a2ae-770a8d42f18f;25-12-2003;18;58
55bda9e4c7d2;993c4040-fb54-4908-8e71-55bda9e4c7d2@gmail.com;993c4040-fb54-4908-8e71-55bda9e4c7d2;993c4040-fb54-4908;8e71-55bda9e4c7d2;21-12-1996;19;57
baef9454e033;6104250a-5938-4547-9fcb-baef9454e033@gmail.com;6104250a-5938-4547-9fcb-baef9454e033;6104250a-5938-4547;9fcb-baef9454e033;10-10-1968;25;66
7f5067fd151f;2a429ad5-249d-4d54-bd97-7f5067fd151f@gmail.com;2a429ad5-249d-4d54-bd97-7f5067fd151f;2a429ad5-249d-4d54;bd97-7f5067fd151f;14-11-1954;25;61
f8abf734b065;22290c71-83c5-4cce-85a0-f8abf734b065@gmail.com;22290c71-83c5-4cce-85a0-f8abf734b065;22290c71-83c5-4cce;85a0-f8abf734b065;23-10-1960;25;65
df2d2dff9da4;6c704378-eb72-4ffd-885f-df2d2dff9da4@gmail.com;6c704378-eb72-4ffd-885f-df2d2dff9da4;6c704378-eb72-4ffd;885f-df2d2dff9da4;18-10-1984;19;57
90613fba343b;a26d9dee-5cce-40b3-b1da-90613fba343b@gmail.com;a26d9dee-5cce-40b3-b1da-90613fba343b;a26d9dee-5cce-40b3;b1da-90613fba343b;11-11-2004;18;56
c0bee7746b8a;2dcb31dd-fed7-46ed-86f8-c0bee7746b8a@gmail.com;2dcb31dd-fed7-46ed-86f8-c0bee7746b8a;2dcb31dd-fed7-46ed;86f8-c0bee7746b8a;21-10-1957;22;64
2cf68877d3cb;2418d1f4-ce5c-4c13-9cb8-2cf68877d3cb@gmail.com;2418d1f4-ce5c-4c13-9cb8-2cf68877d3cb;2418d1f4-ce5c-4c13;9cb8-2cf68877d3cb;21-12-1988;22;55
5c90699b8797;3b403603-6925-4418-9580-5c90699b8797@gmail.com;3b403603-6925-4418-9580-5c90699b8797;3b403603-6925-4418;9580-5c90699b8797;20-11-1999;24;56
6c79d7867719;17fe97af-1896-4025-9aca-6c79d7867719@gmail.com;17fe97af-1896-4025-9aca-6c79d7867719;17fe97af-1896-4025;9aca-6c79d7867719;13-12-1963;19;67
e2046067a7e2;efeb10c6-29f0-43d6-9706-e2046067a7e2@gmail.com;efeb10c6-29f0-43d6-9706-e2046067a7e2;efeb10c6-29f0-43d6;9706-e2046067a7e2;23-11-2001;20;70
8bcf37b41e6c;619f7166-297b-468d-9cd7-8bcf37b41e6c@gmail.com;619f7166-297b-468d-9cd7-8bcf37b41e6c;619f7166-297b-468d;9cd7-8bcf37b41e6c;12-11-1977;18;56
5befcc90d3ad;3f391ca7-227a-4f5d-bdad-5befcc90d3ad@gmail.com;3f391ca7-227a-4f5d-bdad-5befcc90d3ad;3f391ca7-227a-4f5d;bdad-5befcc90d3ad;18-10-1999;23;56
9f62101ad31a;2d1a5f2a-1b46-40fe-b5f2-9f62101ad31a@gmail.com;2d1a5f2a-1b46-40fe-b5f2-9f62101ad31a;2d1a5f2a-1b46-40fe;b5f2-9f62101ad31a;11-11-1971;24;59
